"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"SPIF00813","dipetala","-121.870508","40.436429","Two petaled ash","50000000","2001-05-01","Sierra Pacific","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"1232458","dipetala","-120.53839","40.29498","Two petaled ash","38484510","1897-07-03","Cal BG","Lassen","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC065700","dipetala","-122.106389","40.295","Two petaled ash","32553060","1996-03-25","CSU Chico","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC077604","dipetala","-122.57","40.090556","Two petaled ash","126923","1999-06-09","CSU Chico","Tehama","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC077606","dipetala","-122.606944","40.096389","Two petaled ash","2035830","1999-06-10","CSU Chico","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC086547","dipetala","-121.706667","40.061944","Two petaled ash","50000000","2003-06-14","CSU Chico","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC101346","dipetala","-122.37","40.863611","Two petaled ash","50000000","2007-10-16","CSU Chico","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC102371","dipetala","-121.917778","40.196944","Two petaled ash","50000000","2009-04-25","CSU Chico","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC088544","dipetala","-122.598056","40.106389","Two petaled ash","32553060","1999-05-27","CSU Chico","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CHSC110509","dipetala","-122.319444","40.855833","Two petaled ash","50000000","2012-05-12","CSU Chico","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"HSC-16185","dipetala","-122.10943","40.29465","Two petaled ash","444145","1968-03-31","CSU Humboldt","Tehama","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"HSC-47729","dipetala","-122.9295","40.316","Two petaled ash","729867","1978-05-06","CSU Humboldt","Shasta","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1193347","dipetala","-122.8116","40.3975","Two petaled ash","2035830","1949-08-01","UC/JEPS","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS131135","dipetala","-121.508462","40.991091","Two petaled ash","282743","2021-09-07","UC/JEPS","Shasta","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS120181","dipetala","-122.419864","40.937842","Two petaled ash","50000000","2012-05-14","UC/JEPS","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS88446","dipetala","-122.106389","40.295","Two petaled ash","507693","1996-03-25","UC/JEPS","Tehama","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS111016","dipetala","-122.244095","40.940388","Two petaled ash","177952","2001-05-03","UC/JEPS","Shasta","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS128137","dipetala","-122.370111","40.863694","Two petaled ash","50000000","2007-10-16","UC/JEPS","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"JEPS105608","dipetala","-121.706665","40.061943","Two petaled ash","50000000","2003-06-14","UC/JEPS","Tehama","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CDA-0039693","dipetala","-122.108681","40.530353","Two petaled ash","30974846","1968-04-23","CA Dept. Food & Agriculture","Shasta","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"376592","dipetala","-122.693611","41.852222","Two petaled ash","50000000","2007-08-03","Cal Academy","Siskiyou","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"US 3517940","dipetala","-116.607","31.9042","Chaparral ash","50000000","2005-03-08","US Smithsonian","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"UC1523617","jonesii","-116.666667","31.713333","California ash","50000000","1985-03-30","UC/JEPS","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"US 3643186","jonesii","-116.67","31.7133","California ash","50000000","1985-03-30","US Smithsonian","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0063511","trifoliolata","-116.333333","31.333333","Two petaled ash","50000000","1977-04-01","Cal BG","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"RSA0110474","trifoliolata","-116.475","31.633333","Two petaled ash","50000000","1985-06-21","Cal BG","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"3924708","trifoliolata","-116.65","31.9","Two petaled ash","50000000","1994-05-12","UC Davis","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"3934459","trifoliolata","-116.683333","31.725","Two petaled ash","50000000","1994-05-05","UC Davis","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006743","trifoliolata","-116.3","31.50833","Two petaled ash","50000000","1979-02-11","CSU LA","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"7015","trifoliolata","-116.86666","32.09166","Two petaled ash","50000000","1982-03-04","Huntington BG","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"CSLA006746","trifoliolata","-116.60436","32.33495","Two petaled ash","50000000","1970-04-11","CSU LA","?","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 10, 2023."
"df192","dipetala","-121.635885","39.813876","Two petaled ash","","2006-05-22","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df207","dipetala","-121.612432","39.811228","Two petaled ash","","2006-06-06","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df275","dipetala","-120.212302","37.641455","Two petaled ash","","2005-06-07","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df278","dipetala","-120.226699","37.643418","Two petaled ash","","2005-06-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df281","dipetala","-121.718858","39.805002","Two petaled ash","","2005-05-26","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df366","dipetala","-120.326173","37.748447","Two petaled ash","","2006-04-26","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tuolumne","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df548","dipetala","-122.176603","40.276536","Two petaled ash","","2005-05-12","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df587","dipetala","-120.229576","37.66203","Two petaled ash","","2005-06-06","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df589","dipetala","-120.216698","37.659373","Two petaled ash","","2005-06-06","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df591","dipetala","-120.217709","37.652612","Two petaled ash","","2005-06-07","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df614","dipetala","-120.184813","37.62431","Two petaled ash","","2005-06-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df615","dipetala","-120.188299","37.625583","Two petaled ash","","2005-06-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df619","dipetala","-120.165129","37.600914","Two petaled ash","","2005-06-09","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df668","dipetala","-121.719329","40.112924","Two petaled ash","","2005-06-22","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df686","dipetala","-121.891977","40.226709","Two petaled ash","","2005-06-07","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df691","dipetala","-121.852027","40.302446","Two petaled ash","","2005-06-13","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df734","dipetala","-121.923847","40.165404","Two petaled ash","","2005-06-14","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df739","dipetala","-121.925747","40.209459","Two petaled ash","","2005-06-14","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df800","dipetala","-120.260218","37.769976","Two petaled ash","","2005-06-21","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tuolumne","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df836","dipetala","-121.720967","40.193889","Two petaled ash","","2005-06-21","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df847","dipetala","-120.244386","37.742979","Two petaled ash","","2005-06-22","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df853","dipetala","-120.253728","37.749649","Two petaled ash","","2005-06-22","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tuolumne","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df860","dipetala","-121.749558","40.135841","Two petaled ash","","2005-06-28","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df920","dipetala","-121.746065","40.078089","Two petaled ash","","2005-06-30","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df924","dipetala","-121.751252","40.08365","Two petaled ash","","2005-06-30","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df933","dipetala","-121.767939","40.137795","Two petaled ash","","2005-06-29","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df935","dipetala","-121.765673","40.140419","Two petaled ash","","2005-06-29","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df944","dipetala","-121.724899","40.123139","Two petaled ash","","2005-06-30","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df945","dipetala","-121.73026","40.121991","Two petaled ash","","2005-06-30","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df971","dipetala","-121.699805","40.132526","Two petaled ash","","2005-07-01","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1438","dipetala","-120.184348","37.617424","Two petaled ash","","2005-06-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Mariposa","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr122","dipetala","-117.593588","33.793902","Two petaled ash","","2002-12-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr124","dipetala","-117.577816","33.77777","Two petaled ash","","2002-12-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr126","dipetala","-117.581094","33.786521","Two petaled ash","","2002-12-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr127","dipetala","-117.607257","33.797416","Two petaled ash","","2002-12-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr139","dipetala","-117.546379","33.769679","Two petaled ash","","2002-12-10","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr142","dipetala","-117.541209","33.782094","Two petaled ash","","2002-12-09","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr144","dipetala","-117.53613","33.778319","Two petaled ash","","2002-12-09","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr147","dipetala","-117.548035","33.770195","Two petaled ash","","2002-12-09","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr148","dipetala","-117.549118","33.767295","Two petaled ash","","2002-12-10","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr170","dipetala","-117.542202","33.79054","Two petaled ash","","2002-12-09","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr179","dipetala","-117.56341","33.764705","Two petaled ash","","2002-12-10","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr181","dipetala","-117.581193","33.770837","Two petaled ash","","2002-12-11","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr212","dipetala","-117.580656","33.790483","Two petaled ash","","2003-01-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr217","dipetala","-117.579196","33.7869","Two petaled ash","","2003-01-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr221","dipetala","-117.574224","33.794544","Two petaled ash","","2003-01-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr296","dipetala","-117.645548","33.845699","Two petaled ash","","2003-01-23","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr452","dipetala","-116.779909","33.594679","Two petaled ash","","2003-04-30","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr460","dipetala","-116.774943","33.593507","Two petaled ash","","2003-04-30","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr500","dipetala","-116.692702","33.632456","Two petaled ash","","2003-05-20","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr51","dipetala","-117.63213","33.832006","Two petaled ash","","2003-01-23","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr528","dipetala","-116.785112","33.682366","Two petaled ash","","2003-05-22","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr536","dipetala","-116.822807","33.719369","Two petaled ash","","2003-05-22","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr54","dipetala","-117.607947","33.835428","Two petaled ash","","2003-01-23","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr578","dipetala","-116.753523","33.610441","Two petaled ash","","2003-06-03","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr586","dipetala","-116.754198","33.612056","Two petaled ash","","2003-06-03","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr587","dipetala","-116.772698","33.623619","Two petaled ash","","2003-06-03","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr589","dipetala","-116.825194","33.660016","Two petaled ash","","2003-06-03","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr62","dipetala","-116.790821","33.597043","Two petaled ash","","2003-04-30","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr63","dipetala","-116.777752","33.595018","Two petaled ash","","2003-04-30","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr646","dipetala","-116.898775","33.963053","Two petaled ash","","2003-06-10","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr652","dipetala","-116.905678","33.994408","Two petaled ash","","2003-06-10","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr675","dipetala","-116.819808","33.718598","Two petaled ash","","2003-06-26","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr676","dipetala","-116.817851","33.710072","Two petaled ash","","2003-06-26","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr692","dipetala","-117.59011","33.78453","Two petaled ash","","2003-07-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr697","dipetala","-117.597484","33.79171","Two petaled ash","","2003-07-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr698","dipetala","-117.587155","33.791408","Two petaled ash","","2003-07-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr699","dipetala","-117.559029","33.766998","Two petaled ash","","2003-07-02","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr70","dipetala","-116.778044","33.590518","Two petaled ash","","2003-05-01","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr775","dipetala","-116.912526","33.831142","Two petaled ash","","2003-07-23","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr77","dipetala","-116.768943","33.592269","Two petaled ash","","2003-05-01","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr787","dipetala","-117.514823","33.758802","Two petaled ash","","2003-07-28","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr78","dipetala","-116.74405","33.605975","Two petaled ash","","2003-05-01","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr814","dipetala","-116.797695","33.611612","Two petaled ash","","2003-08-04","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dr81","dipetala","-116.745556","33.607205","Two petaled ash","","2003-05-01","DFW Vegetation Classification and Mapping Program","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr16611","dipetala","-119.26667","34.53333","Two petaled ash","","1986-01-01","G.F. Hrusa checklists","Ventura","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr2134","dipetala","-119.455032","37.006391","Two petaled ash","","1995-01-07","The Nature Conservancy","Fresno","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr8041","dipetala","-122.55","38.65","Two petaled ash","","1996-01-01","G.F. Hrusa checklists","Napa","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr8042","dipetala","-122.36","38.828","Two petaled ash","","2005-07-01","McLaughlin Reserve; UC Davis Natural Reserve System","Napa","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"gr9313","dipetala","-117.25","33.5","Two petaled ash","","1978-01-01","The Nature Conservancy","Riverside","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
