"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"dfa12109","latifolia","-121.579725","38.647975","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12110","latifolia","-121.609167","38.712597","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12111","latifolia","-121.603902","38.722501","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12112","latifolia","-121.605729","38.781176","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Sutter","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12117","latifolia","-121.226412","38.310134","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12118","latifolia","-121.413701","38.239922","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12120","latifolia","-121.293283","38.240368","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12123","latifolia","-121.206208","38.160218","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12124","latifolia","-121.094205","38.204619","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12125","latifolia","-121.092707","38.205135","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12126","latifolia","-121.910856","39.188726","Oregon ash","","2011-07-27","DFW Vegetation Classification and Mapping Program","Sutter","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12127","latifolia","-121.905229","39.187214","Oregon ash","","2011-07-27","DFW Vegetation Classification and Mapping Program","Sutter","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12137","latifolia","-121.579595","38.601574","Oregon ash","","2011-07-19","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12138","latifolia","-121.580561","38.601514","Oregon ash","","2011-07-19","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12140","latifolia","-121.455649","38.672463","Oregon ash","","2011-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12151","latifolia","-121.150774","38.072946","Oregon ash","","2011-07-26","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12152","latifolia","-121.123837","38.072032","Oregon ash","","2011-07-26","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12153","latifolia","-121.087587","38.052298","Oregon ash","","2011-07-26","DFW Vegetation Classification and Mapping Program","San Joaquin","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12162","latifolia","-122.128325","40.090555","Oregon ash","","2011-06-20","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12165","latifolia","-122.112806","40.010063","Oregon ash","","2011-06-21","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12179","latifolia","-122.055201","39.865002","Oregon ash","","2011-06-22","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12194","latifolia","-121.631422","39.290318","Oregon ash","","2011-06-27","DFW Vegetation Classification and Mapping Program","Sutter","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12196","latifolia","-121.631939","39.334637","Oregon ash","","2011-06-27","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12197","latifolia","-121.634059","39.354485","Oregon ash","","2011-06-27","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12201","latifolia","-121.633334","39.334491","Oregon ash","","2011-06-27","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12203","latifolia","-121.629414","39.386047","Oregon ash","","2011-06-27","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12204","latifolia","-122.366383","40.509986","Oregon ash","","2011-06-30","DFW Vegetation Classification and Mapping Program","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12205","latifolia","-122.367238","40.509477","Oregon ash","","2011-06-30","DFW Vegetation Classification and Mapping Program","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12208","latifolia","-122.345079","40.499039","Oregon ash","","2011-06-30","DFW Vegetation Classification and Mapping Program","Shasta","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12233","latifolia","-121.724084","38.802038","Oregon ash","","2011-07-12","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12236","latifolia","-122.129491","40.00263","Oregon ash","","2011-07-15","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12237","latifolia","-122.129508","40.002261","Oregon ash","","2011-07-15","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12239","latifolia","-122.111454","40.037504","Oregon ash","","2011-07-15","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12249","latifolia","-121.605358","39.075234","Oregon ash","","2011-06-30","DFW Vegetation Classification and Mapping Program","Sutter","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12255","latifolia","-120.494542","37.645242","Oregon ash","","2011-07-13","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12271","latifolia","-121.279469","38.416916","Oregon ash","","2011-07-19","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12274","latifolia","-120.984818","37.62801","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12276","latifolia","-120.974899","37.647766","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12280","latifolia","-121.827164","39.73718","Oregon ash","","2011-07-05","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12283","latifolia","-121.803403","39.747344","Oregon ash","","2011-07-05","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12285","latifolia","-121.783763","39.7657","Oregon ash","","2011-07-05","DFW Vegetation Classification and Mapping Program","Butte","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12306","latifolia","-121.674607","38.755071","Oregon ash","","2011-07-08","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12308","latifolia","-121.662114","38.763426","Oregon ash","","2011-07-08","DFW Vegetation Classification and Mapping Program","Yolo","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12310","latifolia","-121.884062","39.46469","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12311","latifolia","-121.883887","39.469806","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12312","latifolia","-121.876856","39.494246","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12314","latifolia","-121.877899","39.500239","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12317","latifolia","-121.595532","39.306722","Oregon ash","","2011-07-12","DFW Vegetation Classification and Mapping Program","Yuba","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12320","latifolia","-120.757317","37.636691","Oregon ash","","2011-07-21","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12327","latifolia","-121.879323","39.445569","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12341","latifolia","-120.980532","37.645699","Oregon ash","","2011-08-17","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12342","latifolia","-120.959239","37.351013","Oregon ash","","2011-08-17","DFW Vegetation Classification and Mapping Program","Merced","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12343","latifolia","-120.848813","37.366296","Oregon ash","","2011-08-17","DFW Vegetation Classification and Mapping Program","Merced","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12348","latifolia","-120.664672","37.424326","Oregon ash","","2011-08-18","DFW Vegetation Classification and Mapping Program","Merced","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12362","latifolia","-121.216963","37.629369","Oregon ash","","2011-06-02","DFW Vegetation Classification and Mapping Program","Stanislaus","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12372","latifolia","-121.327318","38.588661","Oregon ash","","2011-06-07","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12384","latifolia","-120.05372","36.822044","Oregon ash","","2011-06-16","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12385","latifolia","-120.056736","36.823191","Oregon ash","","2011-06-16","DFW Vegetation Classification and Mapping Program","Madera","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12386","latifolia","-120.060388","36.821471","Oregon ash","","2011-06-16","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12414","latifolia","-121.303072","38.624626","Oregon ash","","2011-06-06","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12436","latifolia","-122.016668","39.319484","Oregon ash","","2011-06-28","DFW Vegetation Classification and Mapping Program","Colusa","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12448","latifolia","-122.009253","39.414987","Oregon ash","","2011-06-30","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12501","latifolia","-121.422814","38.261871","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12502","latifolia","-121.418568","38.262652","Oregon ash","","2011-07-11","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12504","latifolia","-121.380464","38.29543","Oregon ash","","2011-07-12","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12505","latifolia","-121.378249","38.307601","Oregon ash","","2011-07-12","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12507","latifolia","-121.378297","38.312675","Oregon ash","","2011-07-12","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12514","latifolia","-121.343332","38.331255","Oregon ash","","2011-07-13","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12523","latifolia","-122.093763","39.933216","Oregon ash","","2011-06-21","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12526","latifolia","-121.884873","39.45248","Oregon ash","","2011-07-25","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12529","latifolia","-122.011681","39.236904","Oregon ash","","2011-06-28","DFW Vegetation Classification and Mapping Program","Colusa","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12530","latifolia","-122.034522","39.789608","Oregon ash","","2011-06-22","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12536","latifolia","-122.112917","40.011451","Oregon ash","","2011-06-21","DFW Vegetation Classification and Mapping Program","Tehama","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12542","latifolia","-121.998237","39.75163","Oregon ash","","2011-06-22","DFW Vegetation Classification and Mapping Program","Glenn","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12561","latifolia","-121.342258","38.358815","Oregon ash","","2011-07-14","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12562","latifolia","-121.328879","38.364798","Oregon ash","","2011-07-14","DFW Vegetation Classification and Mapping Program","Sacramento","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12585","latifolia","-119.789366","36.876557","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Madera","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12586","latifolia","-119.78501","36.881206","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12587","latifolia","-119.784802","36.882407","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12588","latifolia","-119.794968","36.87751","Oregon ash","","2011-07-20","DFW Vegetation Classification and Mapping Program","Madera","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12593","latifolia","-119.904211","36.849258","Oregon ash","","2011-07-21","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12598","latifolia","-119.74171","36.941918","Oregon ash","","2011-07-21","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12336","latifolia","-119.464676","36.60541","Oregon ash","","2011-08-09","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12380","latifolia","-119.839972","36.860103","Oregon ash","","2011-06-15","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12430","latifolia","-119.84225","36.859859","Oregon ash","","2011-06-15","DFW Vegetation Classification and Mapping Program","Fresno","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12469","latifolia","-119.504187","36.516001","Oregon ash","","2011-08-08","DFW Vegetation Classification and Mapping Program","Tulare","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12472","latifolia","-119.703289","36.425901","Oregon ash","","2011-08-10","DFW Vegetation Classification and Mapping Program","Kings","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"dfa12473","latifolia","-119.697162","36.424138","Oregon ash","","2011-08-10","DFW Vegetation Classification and Mapping Program","Kings","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1232","latifolia","-122.195413","40.240308","Oregon ash","","2018-02-23","","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1341","latifolia","-121.831169","37.5149","Oregon ash","","2018-01-01","Natural Resources Database","Alameda","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1344","latifolia","-121.774864","37.174406","Oregon ash","","2018-01-01","Natural Resources Database","Santa Clara","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1370","latifolia","-121.792974","38.014491","Oregon ash","","2018-01-01","Natural Resources Database","Contra Costa","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1419","latifolia","-122.403831","37.556554","Oregon ash","","2018-01-01","Natural Resources Database","San Mateo","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1452","latifolia","-119.540863","37.714245","Oregon ash","","2018-03-26","","Mariposa","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1453","latifolia","-124.047318","41.263872","Oregon ash","","2018-03-26","","Humboldt","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1506","latifolia","-122.630768","38.436041","Oregon ash","","2018-01-01","Natural Resources Database","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1507","latifolia","-123.006363","38.537022","Oregon ash","","2018-01-01","","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1510","latifolia","-122.532749","38.464123","Oregon ash","","2018-01-01","Natural Resources Database","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1511","latifolia","-122.552619","38.352754","Oregon ash","","2018-01-01","","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1513","latifolia","-122.514553","38.437959","Oregon ash","","2018-01-01","Natural Resources Database","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1622","latifolia","-122.613687","37.980807","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1623","latifolia","-122.461767","38.001033","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1625","latifolia","-122.681494","38.026121","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1632","latifolia","-122.60519","38.049273","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1633","latifolia","-122.646732","37.962707","Oregon ash","","2018-01-01","","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1635","latifolia","-122.580986","37.926715","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1643","latifolia","-122.720332","38.009782","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1644","latifolia","-122.517557","37.996366","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1645","latifolia","-122.65053","38.115174","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1646","latifolia","-122.581587","38.021979","Oregon ash","","2018-01-01","Natural Resources Database","Marin","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1666","latifolia","-121.914774","37.03299","Oregon ash","","2018-01-01","Natural Resources Database","Santa Cruz","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1677","latifolia","-122.635272","38.435751","Oregon ash","","2018-01-01","Natural Resources Database","Sonoma","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1698","latifolia","-122.302823","38.81025","Oregon ash","","2018-01-01","Natural Resources Database","Napa","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy1711","latifolia","-122.125397","37.230055","Oregon ash","","2018-01-01","Natural Resources Database","Santa Cruz","low","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2207","latifolia","-121.421554","38.259735","Oregon ash","","1999-09-03","","Sacramento","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2337","latifolia","-118.745938","35.043003","Oregon ash","","2014-03-16","","Kern","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2454","latifolia","-122.614756","37.978348","Oregon ash","","2019-05-16","Marin County Parks","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"svy2657","latifolia","-122.752008","38.045989","Oregon ash","","2019-08-12","Marin Municipal Water District","Marin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
