species,x,y,date,name,accuracy,source,quality
Fraxinus latifolia,-121.326437,38.587513,2010-10-21,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.375083,38.568662,2010-10-21,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.271636,38.631186,2010-10-20,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.334131,40.522525,2010-10-14,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.4416,40.597436,2010-10-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.44109,40.597595,2010-10-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.34041,40.592434,2010-10-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.341808,40.55229,2010-10-13,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-120.431013,36.84641,2010-10-07,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-119.636404,36.453507,2010-09-29,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-120.848798,37.366026,2010-09-20,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.581053,38.999836,2010-09-09,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.572057,38.953312,2010-09-09,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.577545,39.494105,2010-09-08,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.591239,39.335125,2010-09-08,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.524423,38.892455,2010-08-20,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.524066,38.887449,2010-08-20,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.445731,39.02235,2010-08-19,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.409865,39.032121,2010-08-19,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.349173,38.937441,2010-08-18,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.575849,39.142267,2010-08-18,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.337405,38.362846,2010-07-27,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.340489,38.361097,2010-07-27,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.341583,38.360319,2010-07-27,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.586842,39.092428,2010-07-20,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.967563,38.520426,2010-07-16,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.967271,38.519991,2010-07-16,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-121.775584,38.519856,2010-07-14,Oregon ash,NA,DFW Vegetation Classification and Mapping Program,high
Fraxinus latifolia,-122.163577,37.814094,2009-08-26,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.964949,38.496089,2009-07-10,Oregon ash,NA,NA,high
Fraxinus latifolia,-121.90834,39.18726,2009-02-06,Oregon ash,1200,NA,high
Fraxinus latifolia,-122.12,40.8579,2008-05-02,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.65037,41.01234,2007-07-28,Oregon ash,1200,NA,high
Fraxinus latifolia,-118.425363,35.754673,2004-05-07,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.828,38.1732,1999-04-14,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.555,38.6477,1998-06-21,Oregon ash,NA,NA,low
Fraxinus latifolia,-119.907532,37.665342,1998-04-25,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.578,38.1302,1998-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.555,38.6477,1996-04-14,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.88333,39.45,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-121.88333,39.46667,1996-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.6125,37.95667,1994-09-10,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.0716,39.1014,1994-07-03,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.65661,39.68222,1994-05-13,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.192,37.6932,1993-01-01,Oregon ash,NA,G.F. Hrusa checklists,low
Fraxinus latifolia,-122.555,38.6477,1992-06-13,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.227,38.2622,1992-05-03,Oregon ash,NA,NA,low
Fraxinus latifolia,-119.907532,37.665342,1990-04-21,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.3666,38.3972,1990-04-07,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.502,38.2598,1989-09-10,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.845,41.8751,1986-07-06,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.592,37.9274,1986-05-18,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.732,38.0258,1986-03-01,Oregon ash,NA,NA,low
Fraxinus latifolia,-119.359,36.8005,1985-07-14,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.4793,38.3779,1985-06-29,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.546555,37.625381,1984-08-25,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.754,38.0766,1981-09-18,Oregon ash,NA,NA,low
Fraxinus latifolia,-123.008889,38.465469,1980-09-27,Oregon ash,NA,NA,low
Fraxinus latifolia,-121.837478,39.728494,1980-08-10,Oregon ash,NA,NA,low
Fraxinus latifolia,-122.150629,38.334622,1980-05-04,Oregon ash,NA,NA,low
Fraxinus latifolia,-116.616,32.8528,1906-01-01,Oregon ash,8133209,UC/JEPS,low
Fraxinus latifolia,-117.26418,33.39545,2018-08-23,Oregon ash,50000000,Cal BG,low
Fraxinus latifolia,-116.74775,33.28708,2006-10-05,Oregon ash,50000000,SDNHM,low
Fraxinus latifolia,-116.6561,33.2864,2005-09-09,Oregon ash,50000000,SDNHM,low
Fraxinus latifolia,-117.4688,33.47212,2013-05-22,Oregon ash,50000000,SDNHM,low
Fraxinus latifolia,-117.88019,34.24069,2011-07-10,Oregon ash,50000000,UC Riverside,low
Fraxinus latifolia,-116.56617,34.05136,2018-10-02,Oregon ash,50000000,UC Riverside,low
Fraxinus latifolia,-117.9103,34.2428,2010-06-23,Oregon ash,50000000,SDSU Herbarium,low
Fraxinus latifolia,-117.8802,34.2407,2011-07-10,Oregon ash,125663,Santa Barbara BG,medium
Fraxinus latifolia,-117.463815,34.220318,1930-04-05,Oregon ash,78539816,UCLA,low
Fraxinus latifolia,-118.378142,34.021943,1932-04-30,Oregon ash,1539380,UC/JEPS,low
Fraxinus latifolia,-119.71,34.456,1984-07-03,Oregon ash,3141592,Santa Barbara BG,low
Fraxinus latifolia,-118.70112,34.86575,2014-09-29,Oregon ash,50000000,Cal BG,low
Fraxinus latifolia,-118.73083,34.852458,2014-06-13,Oregon ash,50000000,Cal BG,low
Fraxinus latifolia,-118.458333,35.775,1991-04-21,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-118.54,35.97472,1966-06-10,Oregon ash,50000000,UC Riverside,low
Fraxinus latifolia,-119.003963,35.174288,1983-07-16,Oregon ash,3141592,Cal Poly,low
Fraxinus latifolia,-118.33925,35.664111,1981-04-23,Oregon ash,50000000,UCSC,low
Fraxinus latifolia,-118.436,35.714,1930-04-28,Oregon ash,3141592,Santa Barbara BG,low
Fraxinus latifolia,-118.372375,35.826423,1970-10-16,Oregon ash,4523893,Cal BG,low
Fraxinus latifolia,-118.68467,35.51438,1933-04-22,Oregon ash,502654,Cal BG,medium
Fraxinus latifolia,-118.251386,35.576882,1989-05-02,Oregon ash,7068583,Cal BG,low
Fraxinus latifolia,-118.458333,35.775,1991-04-21,Oregon ash,50000000,Cal BG,low
Fraxinus latifolia,-118.4565,35.874,1960-08-30,Oregon ash,50265482,CSU LA,low
Fraxinus latifolia,-118.4787,35.9446,1961-04-01,Oregon ash,125663,CSU LA,medium
Fraxinus latifolia,-118.68067,35.69748,1965-10-01,Oregon ash,50000000,SDNHM,low
Fraxinus latifolia,-118.518387,35.314402,1931-06-02,Oregon ash,3141592,UC/JEPS,low
Fraxinus latifolia,-118.29187,35.69347,1933-06-15,Oregon ash,9987402,UC/JEPS,low
Fraxinus latifolia,-118.422087,35.742429,2008-08-05,Oregon ash,50000000,CA Dept. Food & Agriculture,low
Fraxinus latifolia,-119.025,36.863889,1996-06-22,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-119.434722,36.764444,1997-05-01,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-119.505172,36.93972,2013-05-24,Oregon ash,50000000,Cal Poly,low
Fraxinus latifolia,-119.228048,36.350493,1940-11-04,Oregon ash,1824146,Cal Poly,low
Fraxinus latifolia,-118.491324,36.040281,1975-09-24,Oregon ash,9511485,Cal BG,low
Fraxinus latifolia,-118.816433,36.129221,1997-07-25,Oregon ash,10349113,Cal BG,low
Fraxinus latifolia,-118.744841,36.151659,1979-04-27,Oregon ash,7363770,CSU Long Beach,low
Fraxinus latifolia,-118.744841,36.151659,1976-04-09,Oregon ash,7363770,CSU Long Beach,low
Fraxinus latifolia,-118.744841,36.151659,1973-07-06,Oregon ash,7363770,CSU Long Beach,low
Fraxinus latifolia,-119.2805,36.9016,1940-11-05,Oregon ash,31415,SDNHM,medium
Fraxinus latifolia,-119.025,36.863889,1996-06-22,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-118.856782,36.472536,1940-11-04,Oregon ash,785398,UC/JEPS,low
Fraxinus latifolia,-119.22664,36.350014,1940-11-04,Oregon ash,772882,UC/JEPS,low
Fraxinus latifolia,-118.907448,36.502863,1902-01-01,Oregon ash,119016174,UC/JEPS,low
Fraxinus latifolia,-119.434722,36.764444,1997-05-01,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-119.22664,36.350014,1933-05-15,Oregon ash,772882,UC/JEPS,low
Fraxinus latifolia,-118.88599,36.45655,1933-09-19,Oregon ash,2102115,UC/JEPS,low
Fraxinus latifolia,-119.28999,36.330257,1963-06-03,Oregon ash,318572888,CA Dept. Food & Agriculture,low
Fraxinus latifolia,-122.17,37.446667,1954-06-26,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-122.61205,37.96075,2013-08-09,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-122.61249,37.96372,2014-09-13,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-122.3643,37.5131,1903-06-30,Oregon ash,153938040,Cal BG,low
Fraxinus latifolia,-122.1736,37.425,1903-01-01,Oregon ash,12566370,Cal BG,low
Fraxinus latifolia,-122.17,37.446667,1954-06-26,Oregon ash,50000000,Cal BG,low
Fraxinus latifolia,-122.1868,37.4333,1906-07-15,Oregon ash,15205308,Cal BG,low
Fraxinus latifolia,-121.24068,37.66465,1958-09-18,Oregon ash,1534985,SJSU,low
Fraxinus latifolia,-119.785914,37.672376,1944-06-27,Oregon ash,7068583,SJSU,low
Fraxinus latifolia,-119.479614,37.214737,1958-06-24,Oregon ash,18505014,CSU Fresno,low
Fraxinus latifolia,-121.183039,37.695299,1992-07-09,Oregon ash,2968126,UC Davis,low
Fraxinus latifolia,-121.183039,37.695299,1992-04-22,Oregon ash,2968126,UC Davis,low
Fraxinus latifolia,-122.244219,37.872604,1943-05-21,Oregon ash,1130973,UC Davis,low
Fraxinus latifolia,-122.325,37.533333,1976-05-29,Oregon ash,50000000,UC Davis,low
Fraxinus latifolia,-120.02876,37.821358,1970-07-18,Oregon ash,5683219,UC Davis,low
Fraxinus latifolia,-121.56722,37.00583,1896-06-10,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-120.47211,37.207367,1926-06-11,Oregon ash,407636980,UC/JEPS,low
Fraxinus latifolia,-120.99583,37.63917,1935-03-18,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-120.99583,37.63917,1934-11-28,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-122.59169,37.9273,1896-03-23,Oregon ash,26603320,UC/JEPS,low
Fraxinus latifolia,-122.22735,37.91331,1991-09-28,Oregon ash,9175589,UC/JEPS,low
Fraxinus latifolia,-122.3496,37.5417,1903-07-01,Oregon ash,78539816,UC/JEPS,low
Fraxinus latifolia,-122.23744,37.971443,2003-08-13,Oregon ash,31415,UC/JEPS,medium
Fraxinus latifolia,-122.23793,37.876453,1943-05-21,Oregon ash,4940204,UC/JEPS,low
Fraxinus latifolia,-121.18261,37.886185,1939-06-09,Oregon ash,96211,UC/JEPS,medium
Fraxinus latifolia,-122.56828,37.9469,1925-09-17,Oregon ash,15904312,UC/JEPS,low
Fraxinus latifolia,-120.0007,37.822,1935-10-04,Oregon ash,2035830,UC/JEPS,low
Fraxinus latifolia,-120.99583,37.63917,1938-10-02,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-122.1925,37.4032,1908-04-25,Oregon ash,3141592,UC/JEPS,low
Fraxinus latifolia,-119.8676,37.6602,1935-11-01,Oregon ash,2035830,UC/JEPS,low
Fraxinus latifolia,-122.54389,37.94889,1896-03-23,Oregon ash,50000000,UC/JEPS,low
Fraxinus latifolia,-121.32392,37.9262,1934-10-25,Oregon ash,2147483647,UC/JEPS,low
Fraxinus latifolia,-122.2374,37.9715,2003-08-13,Oregon ash,50000000,CA Dept. Food & Agriculture,low
Fraxinus latifolia,-122.2398,37.40995,2021-10-16,Oregon ash,314,Jasper Ridge,high
Fraxinus latifolia,-122.2398,37.40995,2022-08-22,Oregon ash,314,Jasper Ridge,high
Fraxinus latifolia,-122.17,37.4467,1954-06-26,Oregon ash,50000000,US Smithsonian,low
Fraxinus latifolia,-121.707778,38.247778,1979-04-26,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-122.73528,38.09132,2015-03-28,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-121.433333,38.266667,1992-03-22,Oregon ash,50000000,Cal Academy,low
Fraxinus latifolia,-122.665898,38.473627,1968-06-25,Oregon ash,7068583,Cal Poly,low
Fraxinus latifolia,-121.3389,38.3315,1997-06-21,Oregon ash,4908738,Santa Barbara BG,low
Fraxinus latifolia,-122.6709,38.4871,1968-06-25,Oregon ash,9621127,Santa Barbara BG,low
Fraxinus latifolia,-122.389142,38.486573,1955-09-26,Oregon ash,7068583,Cal BG,low
Fraxinus latifolia,-122.816506,38.403366,1964-06-20,Oregon ash,21978660,Cal BG,low
Fraxinus latifolia,-122.67091,38.487056,1968-06-25,Oregon ash,7068583,Cal BG,low
Fraxinus latifolia,-122.893032,38.494169,1939-07-20,Oregon ash,12566370,SJSU,low
Fraxinus latifolia,-121.988694,38.380806,2019-04-02,Oregon ash,1767145,UC Davis,low
Fraxinus latifolia,-121.499,38.26696,1993-06-25,Oregon ash,2516494,UC Davis,low
Fraxinus latifolia,-122.52017,38.440245,1994-05-01,Oregon ash,1886919,UC Davis,low
Fraxinus latifolia,-122.53722,38.450719,1997-07-18,Oregon ash,282743,UC Davis,medium
